order_ID,date,product_ID,units_sold,revenue
3353,2024-01-05,P004,7,2408
3354,2024-04-03,P007,2,822
3355,2024-04-05,P023,7,4305
3356,2024-01-08,P002,3,1545
3357,2024-03-04,P024,1,504
3358,2024-05-17,P040,8,5712
3359,2024-02-07,P031,3,1797
3360,2024-04-20,P047,8,2952
3361,2024-04-21,P031,7,4193
3362,2024-03-21,P047,2,738
3363,2024-05-15,P040,1,714
3364,2024-04-13,P048,7,4781
3365,2024-06-01,P043,1,482
3366,2024-03-13,P034,6,3234
3367,2024-06-26,P024,8,4032
3368,2024-02-18,P026,7,2891
3369,2024-02-05,P016,4,1952
3370,2024-05-05,P047,1,369
3371,2024-03-08,P013,1,605
3372,2024-03-18,P015,4,2476
3373,2024-04-14,P027,5,2970
3374,2024-06-17,P004,7,2408
3375,2024-05-01,P016,4,1952
3376,2024-04-28,P030,1,438
3377,2024-04-23,P044,7,2618
3378,2024-01-10,P030,2,876
3379,2024-05-28,P036,2,1130
3380,2024-06-12,P003,8,4408
3381,2024-05-19,P022,5,3240
3382,2024-03-31,P022,2,1296
3383,2024-01-02,P012,5,1830
3384,2024-04-27,P021,8,4216
3385,2024-01-13,P004,6,2064
3386,2024-06-08,P031,3,1797
3387,2024-04-04,P044,8,2992
3388,2024-05-23,P031,9,5391
3389,2024-02-01,P023,5,3075
3390,2024-02-01,P020,2,1162
3391,2024-05-03,P015,2,1238
3392,2024-01-11,P023,7,4305
3393,2024-01-10,P028,1,172
3394,2024-01-15,P016,2,976
3395,2024-01-17,P037,4,2224
3396,2024-06-16,P021,1,527
3397,2024-05-25,P015,4,2476
3398,2024-06-01,P017,5,2390
3399,2024-02-28,P037,9,5004
3400,2024-03-18,P013,1,605
3401,2024-05-03,P019,5,2325
3402,2024-04-23,P030,2,876
3403,2024-01-22,P045,9,4527
3404,2024-06-06,P018,6,2820
3405,2024-06-20,P014,2,680
3406,2024-02-01,P036,3,1695
3407,2024-06-27,P036,8,4520
3408,2024-06-22,P020,1,581
3409,2024-04-22,P019,3,1395
3410,2024-04-29,P045,1,503
3411,2024-05-28,P044,8,2992
3412,2024-05-01,P007,1,411
3413,2024-02-01,P044,5,1870
3414,2024-04-28,P004,4,1376
3415,2024-02-08,P034,7,3773
3416,2024-01-12,P002,5,2575
3417,2024-06-23,P005,8,2240
3418,2024-01-18,P010,1,453
3419,2024-05-28,P032,5,1005
3420,2024-05-20,P042,4,2480
3421,2024-05-28,P041,3,1179
3422,2024-05-05,P013,5,3025
3423,2024-05-15,P039,3,1083
3424,2024-02-15,P005,8,2240
3425,2024-04-13,P010,3,1359
3426,2024-05-14,P010,1,453
3427,2024-05-30,P038,9,3303
3428,2024-03-26,P027,9,5346
3429,2024-05-29,P021,6,3162
3430,2024-03-29,P008,1,501
3431,2024-01-22,P001,8,3344
3432,2024-04-01,P028,2,344
3433,2024-01-29,P039,9,3249
3434,2024-01-13,P014,8,2720
3435,2024-01-02,P021,3,1581
3436,2024-01-29,P030,5,2190
3437,2024-06-28,P021,9,4743
3438,2024-01-27,P009,1,279
3439,2024-02-19,P017,9,4302
3440,2024-04-04,P005,4,1120
3441,2024-05-30,P031,4,2396
3442,2024-03-28,P040,4,2856
3443,2024-02-13,P038,9,3303
3444,2024-01-22,P043,6,2892
3445,2024-06-19,P019,8,3720
3446,2024-06-13,P036,4,2260
3447,2024-04-06,P033,3,783
3448,2024-01-03,P013,1,605
3449,2024-04-27,P014,7,2380
3450,2024-01-19,P033,4,1044
3451,2024-01-23,P029,8,4280
3452,2024-06-05,P043,3,1446
3453,2024-01-30,P036,1,565
3454,2024-02-08,P044,5,1870
3455,2024-04-17,P010,2,906
3456,2024-04-20,P031,3,1797
3457,2024-01-25,P006,6,2106
3458,2024-05-07,P001,3,1254
3459,2024-04-20,P007,3,1233
3460,2024-05-15,P027,6,3564
3461,2024-04-15,P021,5,2635
3462,2024-05-23,P028,9,1548
3463,2024-03-12,P016,1,488
3464,2024-05-08,P046,3,894
3465,2024-04-17,P023,3,1845
3466,2024-01-05,P020,6,3486
3467,2024-01-03,P038,8,2936
3468,2024-05-11,P025,3,1425
3469,2024-04-13,P028,3,516
3470,2024-03-04,P005,6,1680
3471,2024-04-15,P021,8,4216
3472,2024-04-07,P018,6,2820
3473,2024-01-10,P047,3,1107
3474,2024-05-28,P006,4,1404
3475,2024-05-07,P029,1,535
3476,2024-02-15,P019,8,3720
3477,2024-06-03,P033,4,1044
3478,2024-03-06,P001,6,2508
3479,2024-06-17,P045,3,1509
3480,2024-04-21,P003,6,3306
3481,2024-01-13,P042,9,5580
3482,2024-05-16,P021,9,4743
3483,2024-06-12,P035,3,1581
3484,2024-03-26,P041,3,1179
3485,2024-03-30,P040,4,2856
3486,2024-02-27,P003,7,3857
3487,2024-02-23,P025,3,1425
3488,2024-01-12,P045,8,4024
3489,2024-01-14,P038,8,2936
3490,2024-04-30,P045,6,3018
3491,2024-06-10,P020,4,2324
3492,2024-04-30,P044,5,1870
3493,2024-01-20,P045,2,1006
3494,2024-03-15,P034,6,3234
3495,2024-05-23,P021,3,1581
3496,2024-03-10,P048,6,4098
3497,2024-02-25,P023,5,3075
3498,2024-04-10,P006,2,702
3499,2024-05-11,P013,5,3025
3500,2024-04-20,P023,5,3075
3501,2024-05-04,P009,9,2511
3502,2024-05-11,P017,8,3824
3503,2024-01-20,P002,7,3605
3504,2024-05-17,P019,3,1395
3505,2024-01-24,P019,4,1860
3506,2024-06-02,P007,6,2466
3507,2024-02-06,P042,3,1860
3508,2024-02-23,P042,9,5580
3509,2024-04-12,P020,8,4648
3510,2024-05-28,P009,6,1674
3511,2024-02-07,P017,4,1912
3512,2024-06-22,P027,7,4158
3513,2024-01-04,P047,3,1107
3514,2024-02-26,P002,8,4120
3515,2024-06-21,P036,1,565
3516,2024-01-20,P019,3,1395
3517,2024-01-17,P017,5,2390
3518,2024-04-28,P005,5,1400
3519,2024-03-11,P039,2,722
3520,2024-01-04,P018,8,3760
3521,2024-01-14,P007,5,2055
3522,2024-01-03,P017,7,3346
3523,2024-03-20,P039,7,2527
3524,2024-02-24,P036,5,2825
3525,2024-05-11,P040,8,5712
3526,2024-04-29,P045,9,4527
3527,2024-01-24,P004,4,1376
3528,2024-06-10,P038,4,1468
3529,2024-06-06,P025,8,3800
3530,2024-03-22,P005,1,280
3531,2024-05-26,P030,4,1752
3532,2024-06-07,P012,6,2196
3533,2024-02-29,P004,4,1376
3534,2024-05-26,P024,6,3024
3535,2024-02-18,P029,5,2675
3536,2024-03-03,P009,9,2511
3537,2024-04-19,P004,9,3096
3538,2024-05-29,P024,4,2016
3539,2024-05-31,P014,4,1360
3540,2024-04-18,P005,8,2240
3541,2024-03-16,P018,4,1880
3542,2024-01-30,P042,2,1240
3543,2024-02-27,P019,2,930
3544,2024-04-26,P012,1,366
3545,2024-06-07,P018,5,2350
3546,2024-04-09,P017,6,2868
3547,2024-01-19,P030,9,3942
3548,2024-06-24,P024,5,2520
3549,2024-06-21,P011,6,3192
3550,2024-04-03,P035,6,3162
3551,2024-04-22,P023,3,1845
3552,2024-05-25,P017,4,1912
3553,2024-03-03,P001,1,418
3554,2024-04-25,P015,4,2476
3555,2024-04-22,P032,1,201
3556,2024-02-16,P009,5,1395
3557,2024-02-26,P015,8,4952
3558,2024-04-27,P028,8,1376
3559,2024-02-14,P024,5,2520
3560,2024-06-09,P035,2,1054
3561,2024-05-24,P022,6,3888
3562,2024-01-04,P027,1,594
3563,2024-05-27,P019,7,3255
3564,2024-02-16,P045,4,2012
3565,2024-05-22,P012,5,1830
3566,2024-02-16,P020,6,3486
3567,2024-03-18,P001,1,418
3568,2024-05-03,P021,9,4743
3569,2024-03-15,P045,4,2012
3570,2024-04-12,P001,8,3344
3571,2024-05-16,P010,5,2265
3572,2024-03-30,P047,8,2952
3573,2024-05-23,P032,1,201
3574,2024-03-09,P039,8,2888
3575,2024-03-01,P022,4,2592
3576,2024-05-17,P018,2,940
3577,2024-02-19,P048,6,4098
3578,2024-01-03,P046,2,596
3579,2024-04-16,P032,5,1005
3580,2024-04-22,P027,2,1188
3581,2024-04-03,P028,3,516
3582,2024-04-27,P018,6,2820
3583,2024-03-21,P039,1,361
3584,2024-04-18,P029,6,3210
3585,2024-02-20,P018,3,1410
3586,2024-05-26,P044,7,2618
3587,2024-06-18,P008,2,1002
3588,2024-02-04,P031,6,3594
3589,2024-02-15,P034,8,4312
3590,2024-06-02,P007,1,411
3591,2024-03-09,P036,9,5085
3592,2024-04-02,P018,5,2350
3593,2024-03-04,P038,5,1835
3594,2024-06-13,P009,5,1395
3595,2024-02-18,P009,6,1674
3596,2024-05-28,P046,2,596
3597,2024-03-14,P008,6,3006
3598,2024-01-05,P035,4,2108
3599,2024-04-09,P018,8,3760
3600,2024-03-10,P005,9,2520
3601,2024-03-30,P014,9,3060
3602,2024-01-04,P028,8,1376
3603,2024-05-05,P030,3,1314
3604,2024-02-08,P004,4,1376
3605,2024-06-11,P039,1,361
3606,2024-05-08,P020,9,5229
3607,2024-01-24,P025,5,2375
3608,2024-02-26,P028,6,1032
3609,2024-04-09,P012,3,1098
3610,2024-03-10,P002,8,4120
3611,2024-02-10,P043,7,3374
3612,2024-06-22,P014,1,340
3613,2024-02-29,P022,5,3240
3614,2024-04-17,P031,9,5391
3615,2024-02-26,P023,6,3690
3616,2024-01-31,P048,8,5464
3617,2024-03-24,P020,1,581
3618,2024-05-31,P038,7,2569
3619,2024-02-05,P004,3,1032
3620,2024-06-06,P015,9,5571
3621,2024-05-31,P024,6,3024
3622,2024-04-17,P025,5,2375
3623,2024-04-15,P001,8,3344
3624,2024-06-06,P007,8,3288
3625,2024-03-26,P031,3,1797
3626,2024-05-14,P012,2,732
3627,2024-06-11,P042,2,1240
3628,2024-01-14,P005,5,1400
3629,2024-04-29,P044,7,2618
3630,2024-05-17,P042,8,4960
3631,2024-03-20,P038,8,2936
3632,2024-05-23,P012,8,2928
3633,2024-04-15,P039,3,1083
3634,2024-03-10,P018,2,940
3635,2024-02-13,P002,4,2060
3636,2024-03-13,P010,1,453
3637,2024-02-14,P015,3,1857
3638,2024-04-16,P030,9,3942
3639,2024-03-24,P044,7,2618
3640,2024-03-22,P017,7,3346
3641,2024-04-16,P004,1,344
3642,2024-01-21,P007,7,2877
3643,2024-06-26,P041,7,2751
3644,2024-06-09,P031,4,2396
3645,2024-01-07,P039,7,2527
3646,2024-03-10,P034,8,4312
3647,2024-05-06,P006,3,1053
3648,2024-05-22,P038,2,734
3649,2024-06-08,P045,7,3521
3650,2024-05-27,P034,5,2695
3651,2024-05-22,P044,5,1870
3652,2024-06-24,P015,5,3095
3653,2024-05-28,P014,7,2380
3654,2024-06-18,P006,9,3159
3655,2024-06-02,P037,8,4448
3656,2024-04-29,P032,6,1206
3657,2024-05-07,P003,7,3857
3658,2024-05-21,P003,9,4959
3659,2024-02-26,P022,6,3888
3660,2024-06-13,P022,1,648
3661,2024-02-27,P010,4,1812
3662,2024-01-21,P003,8,4408
3663,2024-03-22,P012,7,2562
3664,2024-03-09,P029,3,1605
3665,2024-05-10,P048,3,2049
3666,2024-03-27,P017,3,1434
3667,2024-06-13,P007,1,411
3668,2024-02-18,P013,1,605
3669,2024-05-26,P002,6,3090
3670,2024-04-24,P004,1,344
3671,2024-03-29,P010,5,2265
3672,2024-03-25,P039,4,1444
3673,2024-05-07,P024,5,2520
3674,2024-05-19,P017,7,3346
3675,2024-06-17,P006,6,2106
3676,2024-06-09,P019,9,4185
3677,2024-06-26,P005,6,1680
3678,2024-04-26,P032,9,1809
3679,2024-05-06,P010,4,1812
3680,2024-03-11,P009,1,279
3681,2024-03-26,P027,1,594
3682,2024-02-02,P013,7,4235
3683,2024-03-21,P019,3,1395
3684,2024-05-31,P021,2,1054
3685,2024-03-01,P024,6,3024
3686,2024-03-01,P038,6,2202
3687,2024-04-07,P004,7,2408
3688,2024-01-28,P024,5,2520
3689,2024-02-12,P035,8,4216
3690,2024-06-17,P003,7,3857
3691,2024-06-15,P004,2,688
3692,2024-03-26,P037,1,556
3693,2024-06-25,P040,9,6426
3694,2024-01-17,P048,5,3415
3695,2024-04-07,P035,5,2635
3696,2024-04-07,P031,4,2396
3697,2024-03-05,P044,2,748
3698,2024-03-14,P025,5,2375
3699,2024-03-25,P040,2,1428
3700,2024-01-05,P013,7,4235
3701,2024-01-02,P004,9,3096
3702,2024-01-22,P046,9,2682
3703,2024-04-21,P014,6,2040
3704,2024-02-26,P013,1,605
3705,2024-03-06,P027,6,3564
3706,2024-03-14,P006,5,1755
3707,2024-04-07,P017,4,1912
3708,2024-05-23,P036,6,3390
3709,2024-04-21,P040,6,4284
3710,2024-06-27,P035,6,3162
3711,2024-05-04,P017,2,956
3712,2024-06-15,P041,7,2751
3713,2024-03-26,P002,4,2060
3714,2024-03-16,P013,9,5445
3715,2024-03-28,P002,2,1030
3716,2024-06-16,P028,5,860
3717,2024-02-07,P043,4,1928
3718,2024-02-28,P026,9,3717
3719,2024-05-17,P022,4,2592
3720,2024-04-08,P047,8,2952
3721,2024-03-03,P043,8,3856
3722,2024-02-18,P003,6,3306
3723,2024-02-01,P035,6,3162
3724,2024-05-14,P012,8,2928
3725,2024-01-21,P024,9,4536
3726,2024-01-20,P005,5,1400
3727,2024-06-02,P020,1,581
3728,2024-05-06,P039,1,361
3729,2024-03-08,P039,2,722
3730,2024-04-19,P013,5,3025
3731,2024-04-25,P041,4,1572
3732,2024-05-22,P045,1,503
3733,2024-04-29,P012,4,1464
3734,2024-03-19,P013,4,2420
3735,2024-04-25,P010,4,1812
3736,2024-04-01,P033,1,261
3737,2024-01-14,P040,9,6426
3738,2024-06-03,P016,3,1464
3739,2024-05-04,P045,4,2012
3740,2024-06-16,P035,5,2635
3741,2024-02-27,P003,7,3857
3742,2024-01-28,P005,6,1680
3743,2024-01-26,P026,5,2065
3744,2024-04-22,P011,8,4256
3745,2024-03-06,P007,1,411
3746,2024-06-01,P010,7,3171
3747,2024-05-10,P042,6,3720
3748,2024-02-13,P034,5,2695
3749,2024-04-06,P003,7,3857
3750,2024-02-11,P008,3,1503
3751,2024-01-06,P031,1,599
3752,2024-06-15,P011,9,4788
3753,2024-06-28,P045,2,1006
3754,2024-01-23,P007,3,1233
3755,2024-03-29,P045,8,4024
3756,2024-05-02,P002,9,4635
3757,2024-06-26,P006,3,1053
3758,2024-06-19,P041,6,2358
3759,2024-05-26,P032,7,1407
3760,2024-02-20,P020,1,581
3761,2024-01-11,P034,7,3773
3762,2024-01-12,P016,4,1952
3763,2024-03-14,P025,5,2375
3764,2024-01-08,P012,8,2928
3765,2024-05-31,P007,4,1644
3766,2024-02-10,P039,4,1444
3767,2024-06-12,P017,8,3824
3768,2024-03-25,P045,5,2515
3769,2024-03-12,P011,6,3192
3770,2024-02-24,P006,5,1755
3771,2024-05-16,P023,1,615
3772,2024-02-16,P027,7,4158
3773,2024-05-22,P046,6,1788
3774,2024-06-24,P006,2,702
3775,2024-04-13,P038,7,2569
3776,2024-02-11,P002,6,3090
3777,2024-02-29,P022,5,3240
3778,2024-01-12,P020,8,4648
3779,2024-05-09,P025,5,2375
3780,2024-01-07,P015,2,1238
3781,2024-03-20,P029,6,3210
3782,2024-05-10,P008,1,501
3783,2024-04-18,P037,5,2780
3784,2024-01-03,P033,6,1566
3785,2024-01-27,P022,7,4536
3786,2024-04-23,P047,2,738
3787,2024-04-16,P005,1,280
3788,2024-02-09,P039,6,2166
3789,2024-06-09,P018,3,1410
3790,2024-05-08,P038,5,1835
3791,2024-01-08,P037,2,1112
3792,2024-04-10,P030,1,438
3793,2024-06-08,P031,1,599
3794,2024-05-03,P010,4,1812
3795,2024-06-24,P015,2,1238
3796,2024-04-16,P042,1,620
3797,2024-04-10,P048,6,4098
3798,2024-01-04,P044,4,1496
3799,2024-04-19,P018,7,3290
3800,2024-01-19,P023,6,3690
3801,2024-02-01,P033,5,1305
3802,2024-05-16,P016,2,976
3803,2024-01-12,P038,5,1835
3804,2024-05-18,P035,9,4743
3805,2024-02-15,P034,9,4851
3806,2024-04-28,P028,2,344
3807,2024-01-16,P002,7,3605
3808,2024-05-08,P030,4,1752
3809,2024-03-03,P013,3,1815
3810,2024-04-18,P041,1,393
3811,2024-04-28,P016,3,1464
3812,2024-01-21,P005,9,2520
3813,2024-06-06,P028,9,1548
3814,2024-01-13,P039,7,2527
3815,2024-06-10,P045,3,1509
3816,2024-01-04,P020,3,1743
3817,2024-06-04,P024,4,2016
3818,2024-04-11,P027,7,4158
3819,2024-02-28,P030,7,3066
3820,2024-05-07,P045,2,1006
3821,2024-01-27,P027,5,2970
3822,2024-03-09,P026,7,2891
3823,2024-01-25,P007,7,2877
3824,2024-05-10,P042,6,3720
3825,2024-04-06,P047,8,2952
3826,2024-01-25,P038,3,1101
3827,2024-05-27,P005,1,280
3828,2024-06-10,P023,3,1845
3829,2024-06-02,P028,2,344
3830,2024-05-05,P034,2,1078
3831,2024-05-12,P015,2,1238
3832,2024-01-09,P032,5,1005
3833,2024-04-25,P026,1,413
3834,2024-06-26,P048,4,2732
3835,2024-05-13,P031,5,2995
3836,2024-02-29,P019,2,930
3837,2024-06-20,P009,5,1395
3838,2024-04-30,P029,4,2140
3839,2024-05-18,P039,8,2888
3840,2024-06-23,P004,1,344
3841,2024-04-17,P003,5,2755
3842,2024-04-17,P029,1,535
3843,2024-05-10,P011,4,2128
3844,2024-03-16,P033,8,2088
3845,2024-01-30,P038,1,367
3846,2024-01-21,P011,2,1064
3847,2024-06-04,P027,1,594
3848,2024-06-09,P033,7,1827
3849,2024-06-11,P021,2,1054
3850,2024-06-28,P039,1,361
3851,2024-02-03,P031,6,3594
3852,2024-02-10,P038,6,2202
3853,2024-02-20,P046,2,596
3854,2024-06-23,P002,1,515
3855,2024-03-22,P027,3,1782
3856,2024-02-27,P036,5,2825
3857,2024-03-15,P011,6,3192
3858,2024-01-23,P047,3,1107
3859,2024-06-24,P018,9,4230
3860,2024-05-07,P001,5,2090
3861,2024-05-29,P035,2,1054
3862,2024-01-17,P035,6,3162
3863,2024-03-09,P031,8,4792
3864,2024-04-17,P028,6,1032
3865,2024-05-18,P039,4,1444
3866,2024-04-03,P001,6,2508
3867,2024-01-15,P025,8,3800
3868,2024-03-31,P043,8,3856
3869,2024-06-11,P038,2,734
3870,2024-02-02,P020,8,4648
3871,2024-05-04,P003,6,3306
3872,2024-01-16,P002,2,1030
3873,2024-06-10,P018,1,470
3874,2024-03-06,P044,6,2244
3875,2024-06-16,P010,7,3171
3876,2024-06-04,P005,5,1400
3877,2024-02-16,P009,8,2232
3878,2024-06-15,P002,9,4635
3879,2024-05-27,P034,4,2156
3880,2024-05-03,P038,7,2569
3881,2024-01-01,P031,8,4792
3882,2024-03-27,P010,6,2718
3883,2024-05-07,P012,2,732
3884,2024-03-07,P036,7,3955
3885,2024-01-04,P021,9,4743
3886,2024-06-01,P047,5,1845
3887,2024-02-16,P006,2,702
3888,2024-02-07,P048,4,2732
3889,2024-05-22,P003,3,1653
3890,2024-01-21,P010,4,1812
3891,2024-02-26,P005,7,1960
3892,2024-04-26,P046,8,2384
3893,2024-02-15,P026,1,413
3894,2024-05-21,P021,8,4216
3895,2024-05-24,P045,5,2515
3896,2024-02-08,P026,7,2891
3897,2024-05-16,P038,1,367
3898,2024-04-08,P044,2,748
3899,2024-03-17,P026,1,413
3900,2024-04-24,P008,5,2505
3901,2024-05-13,P005,6,1680
3902,2024-05-30,P015,9,5571
3903,2024-03-31,P016,8,3904
3904,2024-04-07,P001,7,2926
3905,2024-04-29,P016,5,2440
3906,2024-02-15,P037,3,1668
3907,2024-02-07,P003,9,4959
3908,2024-05-21,P047,5,1845
3909,2024-04-09,P031,3,1797
3910,2024-03-12,P013,3,1815
3911,2024-02-04,P016,3,1464
3912,2024-05-26,P043,6,2892
3913,2024-01-30,P021,1,527
3914,2024-03-18,P002,4,2060
3915,2024-03-24,P027,8,4752
3916,2024-04-22,P038,3,1101
3917,2024-01-25,P026,5,2065
3918,2024-06-16,P038,2,734
3919,2024-03-28,P046,2,596
3920,2024-01-14,P025,7,3325
3921,2024-06-02,P011,3,1596
3922,2024-04-11,P008,5,2505
3923,2024-05-29,P008,3,1503
3924,2024-06-24,P033,6,1566
3925,2024-03-23,P007,3,1233
3926,2024-04-19,P038,8,2936
3927,2024-06-27,P021,2,1054
3928,2024-05-10,P008,3,1503
3929,2024-06-18,P021,8,4216
3930,2024-01-19,P020,8,4648
3931,2024-01-28,P008,1,501
3932,2024-06-21,P046,8,2384
3933,2024-03-11,P031,2,1198
3934,2024-03-03,P029,7,3745
3935,2024-03-13,P048,6,4098
3936,2024-05-03,P009,2,558
3937,2024-04-28,P015,5,3095
3938,2024-04-30,P030,7,3066
3939,2024-01-19,P026,8,3304
3940,2024-06-23,P010,3,1359
3941,2024-05-21,P029,1,535
3942,2024-04-29,P016,7,3416
3943,2024-06-14,P036,5,2825
3944,2024-03-01,P020,5,2905
3945,2024-06-12,P045,7,3521
3946,2024-06-16,P037,1,556
3947,2024-01-30,P022,8,5184
3948,2024-01-09,P007,5,2055
3949,2024-03-04,P023,8,4920
3950,2024-06-09,P041,5,1965
3951,2024-04-29,P040,7,4998
3952,2024-02-21,P029,3,1605
3953,2024-03-29,P016,2,976
3954,2024-05-21,P038,6,2202
3955,2024-02-22,P028,5,860
3956,2024-03-18,P048,9,6147
3957,2024-02-10,P038,4,1468
3958,2024-03-08,P031,3,1797
3959,2024-01-08,P014,9,3060
3960,2024-01-02,P033,8,2088
3961,2024-04-14,P009,6,1674
3962,2024-05-04,P027,1,594
3963,2024-04-19,P024,1,504
3964,2024-03-26,P013,6,3630
3965,2024-06-17,P026,3,1239
3966,2024-04-29,P029,3,1605
3967,2024-05-06,P043,6,2892
3968,2024-01-16,P028,3,516
3969,2024-03-02,P028,6,1032
3970,2024-04-22,P008,5,2505
3971,2024-06-24,P023,4,2460
3972,2024-06-06,P029,8,4280
3973,2024-01-12,P005,2,560
3974,2024-02-04,P042,7,4340
3975,2024-01-11,P007,4,1644
3976,2024-03-04,P042,2,1240
3977,2024-02-19,P036,7,3955
3978,2024-05-28,P041,1,393
3979,2024-03-09,P027,4,2376
3980,2024-02-17,P046,9,2682
3981,2024-01-20,P002,4,2060
3982,2024-04-10,P025,3,1425
3983,2024-06-20,P009,2,558
3984,2024-06-09,P027,3,1782
3985,2024-05-16,P001,1,418
3986,2024-03-08,P023,8,4920
3987,2024-02-04,P010,1,453
3988,2024-03-05,P042,3,1860
3989,2024-01-08,P025,3,1425
3990,2024-02-14,P003,2,1102
3991,2024-03-27,P006,5,1755
3992,2024-06-23,P006,3,1053
3993,2024-06-16,P002,3,1545
3994,2024-03-16,P018,8,3760
3995,2024-03-16,P023,4,2460
3996,2024-06-22,P002,4,2060
3997,2024-02-16,P012,3,1098
3998,2024-01-15,P022,1,648
3999,2024-04-14,P037,8,4448
4000,2024-05-26,P020,1,581
4001,2024-01-26,P039,7,2527
4002,2024-02-21,P024,5,2520
4003,2024-04-02,P048,4,2732
4004,2024-05-29,P020,4,2324
4005,2024-01-21,P001,8,3344
4006,2024-02-20,P001,6,2508
4007,2024-02-07,P017,1,478
4008,2024-01-20,P001,8,3344
4009,2024-06-05,P045,2,1006
4010,2024-06-27,P030,6,2628
4011,2024-05-11,P041,9,3537
4012,2024-02-24,P047,1,369
4013,2024-04-01,P003,6,3306
4014,2024-01-28,P046,8,2384
4015,2024-01-04,P011,2,1064
4016,2024-05-29,P024,5,2520
4017,2024-03-16,P022,6,3888
4018,2024-06-21,P044,5,1870
4019,2024-03-07,P045,3,1509
4020,2024-03-26,P026,4,1652
4021,2024-06-10,P013,7,4235
4022,2024-03-31,P001,4,1672
4023,2024-04-14,P024,9,4536
4024,2024-01-01,P010,2,906
4025,2024-03-12,P035,5,2635
4026,2024-03-27,P024,8,4032
4027,2024-06-14,P028,5,860
4028,2024-01-06,P036,8,4520
4029,2024-06-01,P016,8,3904
4030,2024-05-24,P040,9,6426
4031,2024-03-01,P016,6,2928
4032,2024-01-12,P017,4,1912
4033,2024-01-06,P015,3,1857
4034,2024-01-27,P016,5,2440
4035,2024-05-15,P015,6,3714
4036,2024-05-03,P034,3,1617
4037,2024-04-15,P011,2,1064
4038,2024-04-02,P001,7,2926
4039,2024-04-18,P015,5,3095
4040,2024-04-08,P026,9,3717
4041,2024-06-16,P004,3,1032
4042,2024-05-21,P043,8,3856
4043,2024-02-04,P005,6,1680
4044,2024-06-24,P035,4,2108
4045,2024-03-24,P013,9,5445
4046,2024-02-25,P010,5,2265
4047,2024-06-25,P011,6,3192
4048,2024-05-20,P018,9,4230
4049,2024-02-18,P034,7,3773
4050,2024-02-15,P039,5,1805
4051,2024-04-22,P041,2,786
4052,2024-05-15,P042,4,2480
4053,2024-02-12,P023,2,1230
4054,2024-05-27,P007,3,1233
4055,2024-05-03,P039,3,1083
4056,2024-04-06,P003,4,2204
4057,2024-03-30,P012,6,2196
4058,2024-02-08,P007,3,1233
4059,2024-03-25,P026,1,413
4060,2024-06-25,P033,1,261
4061,2024-03-02,P037,9,5004
4062,2024-04-15,P048,9,6147
4063,2024-04-16,P015,5,3095
4064,2024-02-23,P002,9,4635
4065,2024-05-05,P041,7,2751
4066,2024-01-09,P007,9,3699
4067,2024-03-28,P032,7,1407
4068,2024-02-06,P004,9,3096
4069,2024-02-18,P020,2,1162
4070,2024-02-10,P036,8,4520
4071,2024-01-17,P032,7,1407
4072,2024-03-28,P028,6,1032
4073,2024-01-21,P013,5,3025
4074,2024-02-20,P001,4,1672
4075,2024-02-28,P035,7,3689
4076,2024-06-15,P048,3,2049
4077,2024-02-10,P030,8,3504
4078,2024-02-08,P036,2,1130
4079,2024-05-20,P025,1,475
4080,2024-01-11,P016,2,976
4081,2024-05-26,P019,9,4185
4082,2024-05-18,P001,5,2090
4083,2024-03-17,P005,8,2240
4084,2024-05-06,P022,3,1944
4085,2024-02-15,P024,7,3528
4086,2024-02-14,P043,2,964
4087,2024-01-01,P045,8,4024
4088,2024-06-16,P037,7,3892
4089,2024-04-17,P036,5,2825
4090,2024-01-19,P036,4,2260
4091,2024-03-16,P004,1,344
4092,2024-03-12,P036,5,2825
4093,2024-04-18,P018,9,4230
4094,2024-01-12,P016,4,1952
4095,2024-06-09,P041,9,3537
4096,2024-02-14,P018,2,940
4097,2024-03-30,P022,4,2592
4098,2024-04-12,P002,9,4635
4099,2024-01-08,P021,4,2108
4100,2024-06-01,P036,5,2825
4101,2024-03-31,P044,8,2992
4102,2024-06-22,P039,1,361
4103,2024-03-27,P047,1,369
4104,2024-06-06,P039,9,3249
4105,2024-06-23,P029,9,4815
4106,2024-06-25,P026,4,1652
4107,2024-06-23,P021,2,1054
4108,2024-03-24,P017,9,4302
4109,2024-03-22,P016,4,1952
4110,2024-05-25,P031,6,3594
4111,2024-03-08,P009,1,279
4112,2024-06-09,P031,9,5391
4113,2024-05-06,P014,5,1700
4114,2024-06-12,P037,3,1668
4115,2024-03-22,P002,4,2060
4116,2024-05-26,P048,1,683
4117,2024-06-04,P046,9,2682
4118,2024-06-16,P014,8,2720
4119,2024-03-24,P033,4,1044
4120,2024-04-22,P035,2,1054
4121,2024-03-16,P039,9,3249
4122,2024-05-01,P047,4,1476
4123,2024-05-22,P020,9,5229
4124,2024-02-10,P002,3,1545
4125,2024-06-15,P041,7,2751
4126,2024-01-02,P019,7,3255
4127,2024-01-29,P037,4,2224
4128,2024-04-14,P018,2,940
4129,2024-02-20,P016,9,4392
4130,2024-03-15,P004,4,1376
4131,2024-01-10,P012,8,2928
4132,2024-05-21,P029,2,1070
4133,2024-02-20,P007,8,3288
4134,2024-04-27,P014,5,1700
4135,2024-04-30,P012,7,2562
4136,2024-02-08,P035,7,3689
